task id,run #,num clusters,individual,ensemble
190146,12,50,0.8588235294117647,0.8235294117647058
190146,12,25,0.8588235294117647,0.8117647058823529
190146,12,10,0.8588235294117647,0.8352941176470589
2073,13,800,0.6442953020134228,0.7315436241610739
2073,13,600,0.6442953020134228,0.7315436241610739
2073,13,400,0.6442953020134228,0.7315436241610739
2073,13,200,0.6442953020134228,0.7315436241610739
2073,13,100,0.6442953020134228,0.7114093959731543
2073,13,50,0.6442953020134228,0.6778523489932886
2073,13,25,0.6442953020134228,0.697986577181208
2073,13,10,0.6442953020134228,0.7114093959731543
359954,8,800,0.6486486486486487,0.7162162162162162
359954,8,600,0.6486486486486487,0.7027027027027027
359954,8,400,0.6486486486486487,0.7162162162162162
359954,8,200,0.6486486486486487,0.7027027027027027
359954,8,100,0.6486486486486487,0.7027027027027027
359954,8,50,0.6486486486486487,0.6756756756756757
359954,8,25,0.6486486486486487,0.7027027027027027
359954,8,10,0.6486486486486487,0.6891891891891891
359959,10,800,0.5472972972972973,0.5405405405405406
359959,10,600,0.5472972972972973,0.5337837837837838
359959,10,400,0.5472972972972973,0.5135135135135135
359959,10,200,0.5472972972972973,0.527027027027027
359959,10,100,0.5472972972972973,0.5405405405405406
359959,10,50,0.5472972972972973,0.5540540540540541
359959,10,25,0.5472972972972973,0.5743243243243243
359959,10,10,0.5472972972972973,0.5743243243243243
359954,3,800,0.6756756756756757,0.6351351351351351
359954,3,600,0.6756756756756757,0.6756756756756757
359954,3,400,0.6756756756756757,0.6351351351351351
359954,3,200,0.6756756756756757,0.6351351351351351
359954,3,100,0.6756756756756757,0.6351351351351351
359954,3,50,0.6756756756756757,0.7162162162162162
359954,3,25,0.6756756756756757,0.6351351351351351
359954,3,10,0.6756756756756757,0.6351351351351351
2073,17,800,0.7181208053691275,0.7248322147651006
2073,17,600,0.7181208053691275,0.7315436241610739
2073,17,400,0.7181208053691275,0.7181208053691275
2073,17,200,0.7181208053691275,0.7046979865771812
2073,17,100,0.7181208053691275,0.7114093959731543
2073,17,50,0.7181208053691275,0.7046979865771812
2073,17,25,0.7181208053691275,0.6711409395973155
2073,17,10,0.7181208053691275,0.7248322147651006
359959,9,800,0.5743243243243243,0.581081081081081
359959,9,600,0.5743243243243243,0.581081081081081
359959,9,400,0.5743243243243243,0.5540540540540541
359959,9,200,0.5743243243243243,0.581081081081081
359959,9,100,0.5743243243243243,0.581081081081081
359959,9,50,0.5743243243243243,0.581081081081081
359959,9,25,0.5743243243243243,0.5878378378378378
359959,9,10,0.5743243243243243,0.5878378378378378
168784,11,800,0.841025641025641,0.7948717948717948
168784,11,600,0.841025641025641,0.7948717948717948
168784,11,400,0.841025641025641,0.7948717948717948
168784,11,200,0.841025641025641,0.7743589743589744
168784,11,100,0.841025641025641,0.7794871794871795
168784,11,50,0.841025641025641,0.7897435897435897
168784,11,25,0.841025641025641,0.8102564102564103
168784,11,10,0.841025641025641,0.8256410256410256
359954,19,800,0.7027027027027027,0.6486486486486487
359954,19,600,0.7027027027027027,0.6351351351351351
359954,19,400,0.7027027027027027,0.5405405405405406
359954,19,200,0.7027027027027027,0.6486486486486487
359954,19,100,0.7027027027027027,0.6621621621621622
359954,19,50,0.7027027027027027,0.6486486486486487
359954,19,25,0.7027027027027027,0.6621621621621622
359954,19,10,0.7027027027027027,0.6756756756756757
359954,18,800,0.6891891891891891,0.6891891891891891
359954,18,600,0.6891891891891891,0.6486486486486487
359954,18,400,0.6891891891891891,0.6486486486486487
359954,18,200,0.6891891891891891,0.6351351351351351
359954,18,100,0.6891891891891891,0.6486486486486487
359954,18,50,0.6891891891891891,0.6756756756756757
359954,18,25,0.6891891891891891,0.6486486486486487
359954,18,10,0.6891891891891891,0.6756756756756757
190146,1,800,0.8705882352941177,0.8470588235294118
190146,1,600,0.8705882352941177,0.8470588235294118
190146,1,400,0.8705882352941177,0.8235294117647058
190146,1,200,0.8705882352941177,0.8117647058823529
190146,1,100,0.8705882352941177,0.8352941176470589
190146,1,50,0.8705882352941177,0.8705882352941177
190146,1,25,0.8705882352941177,0.8588235294117647
190146,1,10,0.8705882352941177,0.8352941176470589
2073,18,800,0.7046979865771812,0.7315436241610739
2073,18,600,0.7046979865771812,0.7248322147651006
2073,18,400,0.7046979865771812,0.7315436241610739
2073,18,200,0.7046979865771812,0.7315436241610739
2073,18,100,0.7046979865771812,0.7248322147651006
2073,18,50,0.7046979865771812,0.7114093959731543
2073,18,25,0.7046979865771812,0.7181208053691275
2073,18,10,0.7046979865771812,0.7114093959731543
190146,7,800,0.8588235294117647,0.8352941176470589
190146,7,600,0.8588235294117647,0.8352941176470589
190146,7,400,0.8588235294117647,0.8117647058823529
190146,7,200,0.8588235294117647,0.788235294117647
190146,7,100,0.8588235294117647,0.788235294117647
190146,7,50,0.8588235294117647,0.788235294117647
190146,7,25,0.8588235294117647,0.8
190146,7,10,0.8588235294117647,0.8
359959,11,800,0.5675675675675675,0.5878378378378378
359959,11,600,0.5675675675675675,0.5945945945945946
359959,11,400,0.5675675675675675,0.5675675675675675
359959,11,200,0.5675675675675675,0.5608108108108109
359959,11,100,0.5675675675675675,0.5608108108108109
359959,11,50,0.5675675675675675,0.5743243243243243
359959,11,25,0.5675675675675675,0.5878378378378378
359959,11,10,0.5675675675675675,0.6148648648648649
190146,4,800,0.8588235294117647,0.8470588235294118
190146,4,600,0.8588235294117647,0.8470588235294118
190146,4,400,0.8588235294117647,0.8235294117647058
190146,4,200,0.8588235294117647,0.788235294117647
190146,4,100,0.8588235294117647,0.8235294117647058
190146,4,50,0.8588235294117647,0.8235294117647058
190146,4,25,0.8588235294117647,0.8117647058823529
190146,4,10,0.8588235294117647,0.8352941176470589
168784,4,800,0.841025641025641,0.8307692307692308
168784,4,600,0.841025641025641,0.8256410256410256
168784,4,400,0.841025641025641,0.8153846153846154
168784,4,200,0.841025641025641,0.8051282051282052
168784,4,100,0.841025641025641,0.8205128205128205
168784,4,50,0.841025641025641,0.8153846153846154
168784,4,25,0.841025641025641,0.8153846153846154
168784,4,10,0.841025641025641,0.764102564102564
190146,8,800,0.8705882352941177,0.8470588235294118
190146,8,600,0.8705882352941177,0.8470588235294118
190146,8,400,0.8705882352941177,0.8470588235294118
190146,8,200,0.8705882352941177,0.8235294117647058
190146,8,100,0.8705882352941177,0.8235294117647058
190146,8,50,0.8705882352941177,0.8
190146,8,25,0.8705882352941177,0.8235294117647058
190146,8,10,0.8705882352941177,0.8588235294117647
359954,6,800,0.6621621621621622,0.6891891891891891
359954,6,600,0.6621621621621622,0.6216216216216216
359954,6,400,0.6621621621621622,0.6621621621621622
359954,6,200,0.6621621621621622,0.6486486486486487
359954,6,100,0.6621621621621622,0.6891891891891891
359954,6,50,0.6621621621621622,0.7027027027027027
359954,6,25,0.6621621621621622,0.7162162162162162
359954,6,10,0.6621621621621622,0.6891891891891891
359954,20,800,0.7027027027027027,0.6216216216216216
359954,20,600,0.7027027027027027,0.6891891891891891
359954,20,400,0.7027027027027027,0.6756756756756757
359954,20,200,0.7027027027027027,0.7162162162162162
359954,20,100,0.7027027027027027,0.7162162162162162
359954,20,50,0.7027027027027027,0.6756756756756757
359954,20,25,0.7027027027027027,0.6891891891891891
359954,20,10,0.7027027027027027,0.6486486486486487
2073,5,800,0.6510067114093959,0.7046979865771812
2073,5,600,0.6510067114093959,0.7046979865771812
2073,5,400,0.6510067114093959,0.7181208053691275
2073,5,200,0.6510067114093959,0.7181208053691275
2073,5,100,0.6510067114093959,0.6912751677852349
2073,5,50,0.6510067114093959,0.6912751677852349
2073,5,25,0.6510067114093959,0.6375838926174496
2073,5,10,0.6510067114093959,0.6711409395973155
359954,0,800,0.6756756756756757,0.6756756756756757
359954,0,600,0.6756756756756757,0.6756756756756757
359954,0,400,0.6756756756756757,0.6621621621621622
