task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
359954,7,0.7567567567567568,0.6891891891891891,0.6621621621621622,0.7432432432432432,0.6891891891891891,0.6756756756756757,0.6621621621621622,0.6891891891891891,0.6621621621621622
