task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359959,13,0.6013513513513513,0.5945945945945946,0.5878378378378378,0.6013513513513513,0.5945945945945946,0.6013513513513513,0.5675675675675675
