task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
168784,11,0.8358974358974359,0.8205128205128205,0.8256410256410256,0.8256410256410256,0.8256410256410256,0.8307692307692308,0.8205128205128205,0.8205128205128205,0.8307692307692308
