task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
168784,12,0.8512820512820513,0.8256410256410256,0.8307692307692308,0.8153846153846154,0.8153846153846154,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.8307692307692308
