task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
168784,7,0.841025641025641,0.8461538461538461,0.8307692307692308,0.4717948717948718,0.5333333333333333,0.4717948717948718,0.8358974358974359
