task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
359959,11,0.6013513513513513,0.5878378378378378,0.5878378378378378,0.5878378378378378,0.5878378378378378,0.5945945945945946,0.5608108108108109,0.5878378378378378,0.581081081081081
