task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
359959,9,0.6148648648648649,0.6081081081081081,0.6148648648648649,0.5945945945945946,0.6081081081081081,0.6283783783783784,0.6081081081081081,0.6081081081081081,0.6148648648648649
