task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359959,9,0.6148648648648649,0.6081081081081081,0.5945945945945946,0.5945945945945946,0.5878378378378378,0.6013513513513513,0.6013513513513513
