task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
168784,8,0.841025641025641,0.8102564102564103,0.8102564102564103,0.4717948717948718,0.5641025641025641,0.4717948717948718,0.8205128205128205
