task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359954,8,0.6891891891891891,0.6486486486486487,0.6486486486486487,0.4189189189189189,0.6756756756756757,0.4189189189189189,0.6351351351351351
