task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
168784,0,0.8358974358974359,0.841025641025641,0.841025641025641,0.8358974358974359,0.8461538461538461,0.841025641025641,0.8358974358974359,0.8461538461538461,0.841025641025641
