task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359954,7,0.7567567567567568,0.7027027027027027,0.6891891891891891,0.4189189189189189,0.6756756756756757,0.4189189189189189,0.7027027027027027
