task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
2073,12,0.7046979865771812,0.6912751677852349,0.6845637583892618,0.6912751677852349,0.6912751677852349,0.6912751677852349,0.697986577181208
