task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
168784,4,0.8358974358974359,0.8102564102564103,0.8051282051282052,0.4717948717948718,0.5435897435897435,0.4717948717948718,0.8051282051282052
