task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
2073,13,0.7181208053691275,0.7046979865771812,0.6845637583892618,0.697986577181208,0.7046979865771812,0.7114093959731543,0.6845637583892618,0.7046979865771812,0.697986577181208
