task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
2073,13,0.7181208053691275,0.7181208053691275,0.7181208053691275,0.7181208053691275,0.7114093959731543,0.7181208053691275,0.7315436241610739
