task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359954,2,0.7027027027027027,0.6621621621621622,0.6621621621621622,0.4189189189189189,0.6216216216216216,0.4189189189189189,0.6351351351351351
