task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
2073,5,0.7181208053691275,0.6912751677852349,0.7046979865771812,0.6912751677852349,0.7114093959731543,0.6778523489932886,0.6778523489932886
