task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
168784,4,0.8358974358974359,0.8153846153846154,0.8205128205128205,0.8051282051282052,0.7948717948717948,0.8102564102564103,0.8102564102564103,0.8153846153846154,0.8205128205128205
