task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359959,14,0.6216216216216216,0.5675675675675675,0.5608108108108109,0.581081081081081,0.5878378378378378,0.5608108108108109,0.5675675675675675
