task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
359954,14,0.7162162162162162,0.6756756756756757,0.6621621621621622,0.4189189189189189,0.6486486486486487,0.4189189189189189,0.6756756756756757
