task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
359954,3,0.7162162162162162,0.6621621621621622,0.6756756756756757,0.6756756756756757,0.6621621621621622,0.6756756756756757,0.6621621621621622,0.6621621621621622,0.6756756756756757
