task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6
168784,12,0.8512820512820513,0.8358974358974359,0.8358974358974359,0.4717948717948718,0.5794871794871795,0.4717948717948718,0.8102564102564103
