task id,run #,individual,model 1,model 2,model 3,model 4,model 5,model 6,model 7,model 8
359959,1,0.6216216216216216,0.6216216216216216,0.6418918918918919,0.5945945945945946,0.6283783783783784,0.6148648648648649,0.6418918918918919,0.6216216216216216,0.6351351351351351
